accepted_at,accession,cik,ticker,amendment,issuer_cik,issuer_name,issuer_trading_symbol,security_title,transaction_date,transaction_code,acquired_disposed_code,shares,price_per_share,purchase_value,reporting_owners,eligible_insider,record_key,filing_datetime,insider_name,company_name,latest_close,adv60_dollars,current_market_cap,signal_value_to_adv60,current_price_premium_to_insider_vwap,purchase_to_market_cap,passes_adv60_monitor,passes_adv60_alert,passes_price_premium,monitor_candidate,alert_candidate,high_52w,drawdown_from_52w_high,research_score,research_tier,score_reasons,score_caveats
2026-05-04 22:38:45,0001213900-26-051803,1959353,NONE,False,1959353,"Oxford Park Income Fund, Inc.",NONE,Common Stock,2026-04-01,P,A,283929.59,17.61,5000000.0799,"[{""cik"": ""0001268530"", ""name"": ""COHEN JONATHAN H"", ""is_director"": true, ""is_officer"": true, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": ""Chief Executive Officer""}]",True,5d9ed7c2b84e1ae850e6c575edb889b84dbd24dd2f0a2454137de2b5de85c262,2026-05-04 22:38:45,COHEN JONATHAN H,"Oxford Park Income Fund, Inc.",,,,,,,False,False,False,False,False,,,1.0,ARCHIVE,"[""purchase value >= $2m ($5,000,000)""]","[""ADV60 unavailable"", ""latest price or insider VWAP unavailable; price gate cannot be verified"", ""52w drawdown unavailable"", ""market cap unavailable""]"
2026-05-04 22:36:52,0001213900-26-051797,1959353,NONE,False,1959353,"Oxford Park Income Fund, Inc.",NONE,Common Stock,2026-04-01,P,A,283929.59,17.61,5000000.0799,"[{""cik"": ""0001268529"", ""name"": ""ROSENTHAL SAUL B"", ""is_director"": true, ""is_officer"": true, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": ""President""}]",True,d23ea1ef516e0a4bdd0b0a1a9c468e911c859d41cf4fc735e22a5d25af0bba24,2026-05-04 22:36:52,ROSENTHAL SAUL B,"Oxford Park Income Fund, Inc.",,,,,,,False,False,False,False,False,,,1.0,ARCHIVE,"[""purchase value >= $2m ($5,000,000)""]","[""ADV60 unavailable"", ""latest price or insider VWAP unavailable; price gate cannot be verified"", ""52w drawdown unavailable"", ""market cap unavailable""]"
2026-05-04 21:42:14,0001437749-26-014693,1643464,OPCH,False,1014739,"Option Care Health, Inc.",OPCH,Common Stock,2026-05-04,P,A,16225.0,20.1587,327074.9075,"[{""cik"": ""0001643464"", ""name"": ""Sethna Meenal"", ""is_director"": null, ""is_officer"": true, ""is_ten_percent_owner"": null, ""is_other"": null, ""officer_title"": ""Chief Financial Officer""}]",True,8e2454442e1b7e274cb16e21c084ed62dca99806789a699fbee03cc0927bb1e1,2026-05-04 21:42:14,Sethna Meenal,"Option Care Health, Inc.",,,,,,,False,False,False,False,False,,,-1.0,ARCHIVE,"[""purchase value >= $100k ($327,075)""]","[""ADV60 unavailable"", ""latest price or insider VWAP unavailable; price gate cannot be verified"", ""52w drawdown unavailable"", ""market cap unavailable""]"
2026-05-04 21:41:41,0001437749-26-014692,1779969,OPCH,False,1014739,"Option Care Health, Inc.",OPCH,Common Stock,2026-05-04,P,A,12500.0,21.1765,264706.25,"[{""cik"": ""0001779969"", ""name"": ""RADEMACHER JOHN CHARLES"", ""is_director"": true, ""is_officer"": true, ""is_ten_percent_owner"": null, ""is_other"": null, ""officer_title"": ""Chief Executive Officer""}]",True,ed62a4c33e8878b126cb269a96c30b64e2996532993800baf178ef69e6f46d31,2026-05-04 21:41:41,RADEMACHER JOHN CHARLES,"Option Care Health, Inc.",,,,,,,False,False,False,False,False,,,-1.0,ARCHIVE,"[""purchase value >= $100k ($264,706)""]","[""ADV60 unavailable"", ""latest price or insider VWAP unavailable; price gate cannot be verified"", ""52w drawdown unavailable"", ""market cap unavailable""]"
2026-05-05 23:44:08,0001628280-26-030826,2104604,AVTR,False,1722482,"Avantor, Inc.",AVTR,Common Stock,2026-05-01,P,A,25000.0,8.14,203500.0,"[{""cik"": ""0002104604"", ""name"": ""Dingemans Simon"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}]",True,9bce8a2d975041c0ada22beaaa1d6abba2a3500882ef924a2c5671cd9b5d8327,2026-05-05 23:44:08,Dingemans Simon,"Avantor, Inc.",8.050000190734863,88004797.50243251,,0.002312373936141,-0.0110564876247097,,False,False,True,False,False,15.600000381469728,-0.483974359366237,4.0,WATCH,"[""purchase value >= $100k ($203,500)"", ""current price below insider VWAP (-1.1%)"", ""stock down at least 30% from 52w high (-48.4%)""]","[""market cap unavailable""]"
2026-05-06 23:16:36,0001231919-26-000457,2114044,COAG,False,2114044,"Hemab Therapeutics Holdings, Inc.",COAG,Common Stock,2026-05-05,P,A,87143.0,24.59,2142846.37,"[{""cik"": ""0001346824"", ""name"": ""RA CAPITAL MANAGEMENT, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001315082"", ""name"": ""RA Capital Healthcare Fund LP"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001825376"", ""name"": ""RA Capital Nexus Fund II, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0002053586"", ""name"": ""RA Capital Nexus Fund IV, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001384859"", ""name"": ""Kolchinsky Peter"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001619841"", ""name"": ""Shah Rajeev M."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}]",True,f5e451365da529f2dcb7385db5c84d952b94e05f64aa4ffc54ac072289f7a7cc,2026-05-06 23:16:36,"Kolchinsky Peter; RA CAPITAL MANAGEMENT, L.P.; RA Capital Healthcare Fund LP; RA Capital Nexus Fund II, L.P.; RA Capital Nexus Fund IV, L.P.; Shah Rajeev M.","Hemab Therapeutics Holdings, Inc.",25.01000022888184,45078151.819685936,,0.0475362516762323,0.0170801231753492,,True,False,True,True,True,34.0,-0.2644117579740637,7.0,ALERT,"[""purchase value >= $2m ($2,142,846)"", ""purchase value / ADV60 >= 2% (4.8%)"", ""current price within 15% of insider VWAP (1.7%)"", ""stock down at least 15% from 52w high (-26.4%)""]","[""market cap unavailable""]"
2026-05-06 21:37:27,0001000753-26-000053,1032399,NSP,False,1000753,"INSPERITY, INC.",NSP,Common Stock,2026-05-05,P,A,49543.0,29.26,1449628.18,"[{""cik"": ""0001032399"", ""name"": ""SARVADI PAUL J"", ""is_director"": true, ""is_officer"": true, ""is_ten_percent_owner"": null, ""is_other"": null, ""officer_title"": ""Chairman of the Board & CEO""}]",True,fcfaaa4e21ccb254e33215277004a0a8a66dac184809db65afa91fdbdf7a2284,2026-05-06 21:37:27,SARVADI PAUL J,"INSPERITY, INC.",28.75,30675609.020406723,,0.0472567041467912,-0.0174299384825701,,True,False,True,True,False,67.2175521850586,-0.5722843354835723,7.0,ALERT,"[""purchase value >= $1m ($1,449,628)"", ""purchase value / ADV60 >= 2% (4.7%)"", ""current price below insider VWAP (-1.7%)"", ""stock down at least 30% from 52w high (-57.2%)""]","[""market cap unavailable""]"
2026-05-06 21:37:27,0001000753-26-000053,1032399,NSP,False,1000753,"INSPERITY, INC.",NSP,Common Stock,2026-05-05,P,A,50057.0,28.2,1411607.4,"[{""cik"": ""0001032399"", ""name"": ""SARVADI PAUL J"", ""is_director"": true, ""is_officer"": true, ""is_ten_percent_owner"": null, ""is_other"": null, ""officer_title"": ""Chairman of the Board & CEO""}]",True,95b6349bc30d8c108d735e072e2f5f0ab057ecc93b0a0580b2e61925088a55ed,2026-05-06 21:37:27,SARVADI PAUL J,"INSPERITY, INC.",28.75,30675609.020406723,,0.0460172575240784,0.0195035460992907,,True,False,True,True,False,67.2175521850586,-0.5722843354835723,7.0,ALERT,"[""purchase value >= $1m ($1,411,607)"", ""purchase value / ADV60 >= 2% (4.6%)"", ""current price within 15% of insider VWAP (2.0%)"", ""stock down at least 30% from 52w high (-57.2%)""]","[""market cap unavailable""]"
2026-05-06 23:16:36,0001231919-26-000457,2114044,COAG,False,2114044,"Hemab Therapeutics Holdings, Inc.",COAG,Common Stock,2026-05-06,P,A,53407.0,24.83,1326095.81,"[{""cik"": ""0001346824"", ""name"": ""RA CAPITAL MANAGEMENT, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001315082"", ""name"": ""RA Capital Healthcare Fund LP"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001825376"", ""name"": ""RA Capital Nexus Fund II, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0002053586"", ""name"": ""RA Capital Nexus Fund IV, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001384859"", ""name"": ""Kolchinsky Peter"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001619841"", ""name"": ""Shah Rajeev M."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}]",True,78d370f4e0d13280855a36f11c6912d8d7dd49e504528346872d8194f86df825,2026-05-06 23:16:36,"Kolchinsky Peter; RA CAPITAL MANAGEMENT, L.P.; RA Capital Healthcare Fund LP; RA Capital Nexus Fund II, L.P.; RA Capital Nexus Fund IV, L.P.; Shah Rajeev M.","Hemab Therapeutics Holdings, Inc.",25.01000022888184,45078151.819685936,,0.0294177058390598,0.007249304425366,,True,False,True,True,False,34.0,-0.2644117579740637,6.0,WATCH,"[""purchase value >= $1m ($1,326,096)"", ""purchase value / ADV60 >= 2% (2.9%)"", ""current price within 15% of insider VWAP (0.7%)"", ""stock down at least 15% from 52w high (-26.4%)""]","[""market cap unavailable""]"
2026-05-06 23:16:36,0001231919-26-000457,2114044,COAG,False,2114044,"Hemab Therapeutics Holdings, Inc.",COAG,Common Stock,2026-05-04,P,A,2541250.0,18.0,45742500.0,"[{""cik"": ""0001346824"", ""name"": ""RA CAPITAL MANAGEMENT, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001315082"", ""name"": ""RA Capital Healthcare Fund LP"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001825376"", ""name"": ""RA Capital Nexus Fund II, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0002053586"", ""name"": ""RA Capital Nexus Fund IV, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001384859"", ""name"": ""Kolchinsky Peter"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001619841"", ""name"": ""Shah Rajeev M."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}]",True,bc25cb1e70611ba46c5480ab0ebc123be556a20305d1a6aea5884940a9ce13f8,2026-05-06 23:16:36,"Kolchinsky Peter; RA CAPITAL MANAGEMENT, L.P.; RA Capital Healthcare Fund LP; RA Capital Nexus Fund II, L.P.; RA Capital Nexus Fund IV, L.P.; Shah Rajeev M.","Hemab Therapeutics Holdings, Inc.",25.01000022888184,45078151.819685936,,1.0147376978313458,0.3894444571601019,,True,True,False,False,False,34.0,-0.2644117579740637,4.0,WATCH,"[""purchase value >= $2m ($45,742,500)"", ""purchase value / ADV60 >= 5% (101.5%)"", ""stock down at least 15% from 52w high (-26.4%)""]","[""current price more than 15% above insider VWAP (38.9%)"", ""market cap unavailable""]"
2026-05-06 23:16:36,0001231919-26-000457,2114044,COAG,False,2114044,"Hemab Therapeutics Holdings, Inc.",COAG,Common Stock,2026-05-04,P,A,133750.0,18.0,2407500.0,"[{""cik"": ""0001346824"", ""name"": ""RA CAPITAL MANAGEMENT, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001315082"", ""name"": ""RA Capital Healthcare Fund LP"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001825376"", ""name"": ""RA Capital Nexus Fund II, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0002053586"", ""name"": ""RA Capital Nexus Fund IV, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001384859"", ""name"": ""Kolchinsky Peter"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001619841"", ""name"": ""Shah Rajeev M."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}]",True,75721758c5eb86558a551b0bb12df00fdc95f159e3da69b0b913e354de207d40,2026-05-06 23:16:36,"Kolchinsky Peter; RA CAPITAL MANAGEMENT, L.P.; RA Capital Healthcare Fund LP; RA Capital Nexus Fund II, L.P.; RA Capital Nexus Fund IV, L.P.; Shah Rajeev M.","Hemab Therapeutics Holdings, Inc.",25.01000022888184,45078151.819685936,,0.0534072472542813,0.3894444571601019,,True,True,False,False,False,34.0,-0.2644117579740637,4.0,WATCH,"[""purchase value >= $2m ($2,407,500)"", ""purchase value / ADV60 >= 5% (5.3%)"", ""stock down at least 15% from 52w high (-26.4%)""]","[""current price more than 15% above insider VWAP (38.9%)"", ""market cap unavailable""]"
2026-05-06 21:00:26,0001193125-26-209308,1256293,BRO,False,79282,"BROWN & BROWN, INC.",BRO,"Common Stock, $.10 par value",2026-05-05,P,A,2000.0,57.1,114200.0,"[{""cik"": ""0001256293"", ""name"": ""PROCTOR H PALMER JR"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}]",True,9b125bc87b6620a143100215560bc59f5974dc8bed699ddedf27760a10ba0389,2026-05-06 21:00:26,PROCTOR H PALMER JR,"BROWN & BROWN, INC.",56.560001373291016,227817498.7224852,,0.0005012784384008,-0.009457068768984,,False,False,True,False,False,112.72493743896484,-0.4982476578980978,4.0,WATCH,"[""purchase value >= $100k ($114,200)"", ""current price below insider VWAP (-0.9%)"", ""stock down at least 30% from 52w high (-49.8%)""]","[""market cap unavailable""]"
2026-05-06 23:16:36,0001231919-26-000457,2114044,COAG,False,2114044,"Hemab Therapeutics Holdings, Inc.",COAG,Common Stock,2026-05-06,P,A,14611.0,23.77,347303.47,"[{""cik"": ""0001346824"", ""name"": ""RA CAPITAL MANAGEMENT, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001315082"", ""name"": ""RA Capital Healthcare Fund LP"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001825376"", ""name"": ""RA Capital Nexus Fund II, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0002053586"", ""name"": ""RA Capital Nexus Fund IV, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001384859"", ""name"": ""Kolchinsky Peter"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001619841"", ""name"": ""Shah Rajeev M."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}]",True,4e66cad9f36ef8769619567bc97270e2dbe2e57a7cbdbd10052ec8fd89d20dba,2026-05-06 23:16:36,"Kolchinsky Peter; RA CAPITAL MANAGEMENT, L.P.; RA Capital Healthcare Fund LP; RA Capital Nexus Fund II, L.P.; RA Capital Nexus Fund IV, L.P.; Shah Rajeev M.","Hemab Therapeutics Holdings, Inc.",25.01000022888184,45078151.819685936,,0.0077044744733374,0.0521666061792946,,False,False,True,False,False,34.0,-0.2644117579740637,3.0,ARCHIVE,"[""purchase value >= $100k ($347,303)"", ""current price within 15% of insider VWAP (5.2%)"", ""stock down at least 15% from 52w high (-26.4%)""]","[""market cap unavailable""]"
2026-05-06 23:16:36,0001231919-26-000457,2114044,COAG,False,2114044,"Hemab Therapeutics Holdings, Inc.",COAG,Common Stock,2026-05-05,P,A,10268.0,25.0,256700.0,"[{""cik"": ""0001346824"", ""name"": ""RA CAPITAL MANAGEMENT, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001315082"", ""name"": ""RA Capital Healthcare Fund LP"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001825376"", ""name"": ""RA Capital Nexus Fund II, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0002053586"", ""name"": ""RA Capital Nexus Fund IV, L.P."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001384859"", ""name"": ""Kolchinsky Peter"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}, {""cik"": ""0001619841"", ""name"": ""Shah Rajeev M."", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}]",True,fd62bab94f426308cc1a45909b6f50c4601fb4e1c32d82ba91bc8ba8865afcfb,2026-05-06 23:16:36,"Kolchinsky Peter; RA CAPITAL MANAGEMENT, L.P.; RA Capital Healthcare Fund LP; RA Capital Nexus Fund II, L.P.; RA Capital Nexus Fund IV, L.P.; Shah Rajeev M.","Hemab Therapeutics Holdings, Inc.",25.01000022888184,45078151.819685936,,0.0056945546708926,0.0004000091552733,,False,False,True,False,False,34.0,-0.2644117579740637,3.0,ARCHIVE,"[""purchase value >= $100k ($256,700)"", ""current price within 15% of insider VWAP (0.0%)"", ""stock down at least 15% from 52w high (-26.4%)""]","[""market cap unavailable""]"
2026-05-06 23:27:06,0001004434-26-000053,2125273,AMG,False,1004434,"AFFILIATED MANAGERS GROUP, INC.",AMG,Common Stock,2026-05-06,P,A,1500.0,305.83,458745.0,"[{""cik"": ""0002125273"", ""name"": ""Cates G. Staley"", ""is_director"": true, ""is_officer"": null, ""is_ten_percent_owner"": null, ""is_other"": null, ""officer_title"": null}]",True,7f8d1ef66fe54bd75eb5164b86dd0231bdd03a973154359308e9cadb106ede25,2026-05-06 23:27:06,Cates G. Staley,"AFFILIATED MANAGERS GROUP, INC.",306.0199890136719,117854847.9450536,,0.0038924576120438,0.0006212242542322,,False,False,True,False,False,330.7384948730469,-0.0747373113276793,2.0,ARCHIVE,"[""purchase value >= $100k ($458,745)"", ""current price within 15% of insider VWAP (0.1%)""]","[""market cap unavailable""]"
2026-05-06 23:04:10,0001193125-26-209661,1713777,BRK.B,False,1067983,BERKSHIRE HATHAWAY INC,BRK.B,Class B Common Stock,2026-05-06,P,A,483.0,467.13,225623.79,"[{""cik"": ""0001713777"", ""name"": ""O'Sullivan Michael J."", ""is_director"": false, ""is_officer"": true, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": ""See Remarks""}]",True,63b3f18567268f8f02f7fd4352106047eacec0d60172443fd150d65509fbd443,2026-05-06 23:04:10,O'Sullivan Michael J.,BERKSHIRE HATHAWAY INC,,,,,,,False,False,False,False,False,,,-1.0,ARCHIVE,"[""purchase value >= $100k ($225,624)""]","[""ADV60 unavailable"", ""latest price or insider VWAP unavailable; price gate cannot be verified"", ""52w drawdown unavailable"", ""market cap unavailable""]"
2026-05-07 21:04:20,0001437749-26-015657,1245970,OPCH,False,1014739,"Option Care Health, Inc.",OPCH,Common Stock,2026-05-07,P,A,24154.0,20.6869,499671.3826,"[{""cik"": ""0001245970"", ""name"": ""SULLIVAN TIMOTHY P"", ""is_director"": true, ""is_officer"": null, ""is_ten_percent_owner"": null, ""is_other"": null, ""officer_title"": null}]",True,a0a098b8f936ef41fc7f914f4dfed177abe3b7254a47d215d745d687e3d2d967,2026-05-07 21:04:20,SULLIVAN TIMOTHY P,"Option Care Health, Inc.",20.75,66761504.29177882,,0.0074844236645148,0.0030502395235632,,False,False,True,False,False,36.59000015258789,-0.4329051677106259,4.0,WATCH,"[""purchase value >= $100k ($499,671)"", ""current price within 15% of insider VWAP (0.3%)"", ""stock down at least 30% from 52w high (-43.3%)""]","[""market cap unavailable""]"
2026-05-11 21:38:43,0001182684-26-000003,0001559432,TXO,False,0001559432,"TXO Partners, L.P.",TXO,Common Units,2026-05-11,P,A,500000.0,12.6735,6336750.0,"[{""cik"": ""0001182684"", ""name"": ""SIMPSON BOB R"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}]",True,d53dfd0b16d4fbd73df523492b43d301208fa1e4641e40440eb218a6f67ab2a7,2026-05-11 21:38:43,SIMPSON BOB R,"TXO Partners, L.P.",12.5,2683813.470478058,,2.3610992603264855,-0.013689983035467757,,True,True,True,True,True,15.66472339630127,-0.2020286803818393,8.0,ALERT,"[""purchase value >= $2m ($6,336,750)"", ""purchase value / ADV60 >= 5% (236.1%)"", ""current price below insider VWAP (-1.4%)"", ""stock down at least 15% from 52w high (-20.2%)""]","[""market cap unavailable""]"
2026-05-11 22:52:09,0001437749-26-016188,0001625101,PLSE,False,0001625101,"PULSE BIOSCIENCES, INC.",PLSE,Common Stock,2026-05-11,P,A,660233.0,19.69,12999987.77,"[{""cik"": ""0001055919"", ""name"": ""DUGGAN ROBERT W"", ""is_director"": true, ""is_officer"": null, ""is_ten_percent_owner"": true, ""is_other"": null, ""officer_title"": null}]",True,487cd478f0c6d7d79732a32d537a1bac26c903c967b021a9fd8f6081cd6776a7,2026-05-11 22:52:09,DUGGAN ROBERT W,"PULSE BIOSCIENCES, INC.",19.079999923706055,6281210.049961567,,2.0696629577098036,-0.03098019686612219,,True,True,True,True,True,25.459999084472656,-0.2505891355140537,8.0,ALERT,"[""purchase value >= $2m ($12,999,988)"", ""purchase value / ADV60 >= 5% (207.0%)"", ""current price below insider VWAP (-3.1%)"", ""stock down at least 15% from 52w high (-25.1%)""]","[""market cap unavailable""]"
2026-05-11 21:38:43,0001182684-26-000003,0001559432,TXO,False,0001559432,"TXO Partners, L.P.",TXO,Common Units,2026-05-08,P,A,162365.0,12.5031,2030065.8315,"[{""cik"": ""0001182684"", ""name"": ""SIMPSON BOB R"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}]",True,dacdb0b4551a5b5b3fc6a9713fd273507765c037be7d4cbc35bb1b3a4238593c,2026-05-11 21:38:43,SIMPSON BOB R,"TXO Partners, L.P.",12.5,2683813.470478058,,0.7564109256588506,-0.0002479385112491572,,True,True,True,True,True,15.66472339630127,-0.2020286803818393,8.0,ALERT,"[""purchase value >= $2m ($2,030,066)"", ""purchase value / ADV60 >= 5% (75.6%)"", ""current price below insider VWAP (-0.0%)"", ""stock down at least 15% from 52w high (-20.2%)""]","[""market cap unavailable""]"
2026-05-12 00:30:26,0001193125-26-217593,0002131608,ODTX,False,0001882782,"Odyssey Therapeutics, Inc.",ODTX,Common Stock,2026-05-11,P,A,1111111.0,18.0,19999998.0,"[{""cik"": ""0002131608"", ""name"": ""Li Nan (LN)"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": null}]",True,666be748a607b2de8df80593ddb3cc223d0c55568a2da4bb4e2aefa49f354e51,2026-05-12 00:30:26,Li Nan (LN),"Odyssey Therapeutics, Inc.",17.450000762939453,29757983.733818054,,0.6720884781340637,-0.030555513170030357,,True,True,True,True,True,17.450000762939453,0.0,7.0,ALERT,"[""purchase value >= $2m ($19,999,998)"", ""purchase value / ADV60 >= 5% (67.2%)"", ""current price below insider VWAP (-3.1%)""]","[""market cap unavailable""]"
2026-05-11 21:38:43,0001182684-26-000003,0001559432,TXO,False,0001559432,"TXO Partners, L.P.",TXO,Common Units,2026-05-07,P,A,87635.0,12.4343,1089679.8805,"[{""cik"": ""0001182684"", ""name"": ""SIMPSON BOB R"", ""is_director"": true, ""is_officer"": false, ""is_ten_percent_owner"": true, ""is_other"": false, ""officer_title"": null}]",True,84e5d8678066b9341fb0d43e2841d7aff26222824325108f99b9a801112fa77c,2026-05-11 21:38:43,SIMPSON BOB R,"TXO Partners, L.P.",12.5,2683813.470478058,,0.40601923065312706,0.005283771503019841,,True,True,True,True,True,15.66472339630127,-0.2020286803818393,7.0,ALERT,"[""purchase value >= $1m ($1,089,680)"", ""purchase value / ADV60 >= 5% (40.6%)"", ""current price within 15% of insider VWAP (0.5%)"", ""stock down at least 15% from 52w high (-20.2%)""]","[""market cap unavailable""]"
2026-05-12 00:30:14,0001334852-26-000007,0001334852,LZ,False,0001286139,"LEGALZOOM.COM, INC.",LZ,Common Stock,2026-05-11,P,A,125000.0,6.1519,768987.5,"[{""cik"": ""0001334852"", ""name"": ""Stibel Jeffrey M"", ""is_director"": true, ""is_officer"": true, ""is_ten_percent_owner"": false, ""is_other"": false, ""officer_title"": ""Chief Executive Officer""}]",True,150d00fde8c17175f88a6cdb99d2cbe442bac7f0444e264032a449e1b83d8f0b,2026-05-12 00:30:14,Stibel Jeffrey M,"LEGALZOOM.COM, INC.",6.099999904632568,17973185.518641494,,0.04278526470460224,-0.008436433519308228,,True,False,True,True,False,11.180000305175781,-0.4543828498995145,6.0,WATCH,"[""purchase value >= $100k ($768,988)"", ""purchase value / ADV60 >= 2% (4.3%)"", ""current price below insider VWAP (-0.8%)"", ""stock down at least 30% from 52w high (-45.4%)""]","[""market cap unavailable""]"
2026-05-12 00:52:41,0001437749-26-016208,0001625101,PLSE,True,0001625101,"PULSE BIOSCIENCES, INC.",PLSE,Common Stock,2026-05-11,P,A,15000.0,19.69,295350.0,"[{""cik"": ""0001191249"", ""name"": ""LAVIOLETTE PAUL A"", ""is_director"": true, ""is_officer"": true, ""is_ten_percent_owner"": null, ""is_other"": null, ""officer_title"": ""Chief Executive Officer""}]",True,017d64b842480bfec5d396ac491b27d0105c5d8080ad92cfa8fa0fbdcce8690e,2026-05-12 00:52:41,LAVIOLETTE PAUL A,"PULSE BIOSCIENCES, INC.",19.079999923706055,6281210.049961567,,0.047021194586830795,-0.03098019686612219,,True,False,True,True,False,25.459999084472656,-0.2505891355140537,5.0,WATCH,"[""purchase value >= $100k ($295,350)"", ""purchase value / ADV60 >= 2% (4.7%)"", ""current price below insider VWAP (-3.1%)"", ""stock down at least 15% from 52w high (-25.1%)""]","[""market cap unavailable""]"
